Year,Month,NH,HATS_NH_F11_sd,HATS_SH_F11,HATS_SH_F11_sd,Global,HATS_Global_F11_sd,HATS_alt_F11,HATS_alt_F11_sd,HATS_sum_F11,HATS_sum_F11_sd,HATS_brw_F11,HATS_brw_F11_sd,HATS_mhd_F11,HATS_mhd_F11_sd,HATS_thd_F11,HATS_thd_F11_sd,HATS_nwr_F11,HATS_nwr_F11_sd,HATS_kum_F11,HATS_kum_F11_sd,HATS_mlo_F11,HATS_mlo_F11_sd,HATS_smo_F11,HATS_smo_F11_sd,HATS_cgo_F11,HATS_cgo_F11_sd,HATS_ush_F11,HATS_ush_F11_sd,HATS_psa_F11,HATS_psa_F11_sd,HATS_spo_F11,HATS_spo_F11_sd,HATS_F11_Programs
1986,4,225.859,2.061,216.227,7.864,221.043,8.13,nan,nan,nan,nan,231.175,1.342,nan,nan,nan,nan,225.279,2.14,nan,nan,225.126,2.13,216.385,8.35,nan,nan,nan,nan,nan,nan,215.051,1.786,100000
1986,5,227.107,3.47,217.925,1.51,222.516,3.784,nan,nan,nan,nan,231.187,1.76,nan,nan,nan,nan,226.917,4.82,nan,nan,226.337,2.23,218.179,1.469,nan,nan,nan,nan,nan,nan,216.035,1.789,100000
1986,6,227.513,5.105,218.84,1.422,223.177,5.3,nan,nan,nan,nan,231.172,1.21,nan,nan,nan,nan,227.753,3.07,nan,nan,226.489,6.72,219.092,1.36,nan,nan,nan,nan,nan,nan,216.969,1.815,100000
1986,7,227.751,2.212,219.314,2.046,223.532,3.013,nan,nan,nan,nan,231.518,1.59,nan,nan,nan,nan,228.003,2.55,nan,nan,226.692,2.03,219.512,2.08,nan,nan,nan,nan,nan,nan,217.839,1.77,100000
1986,8,228.689,2.929,219.902,1.705,224.296,3.389,nan,nan,nan,nan,232.691,4.97,nan,nan,nan,nan,228.667,0.95,nan,nan,227.799,3.34,220.054,1.697,nan,nan,nan,nan,nan,nan,218.774,1.765,100000
1986,9,230.388,2.354,220.425,3,225.406,3.813,nan,nan,nan,nan,234.67,3.92,nan,nan,nan,nan,230.284,3.1,nan,nan,229.501,0.07,220.516,3.13,nan,nan,nan,nan,nan,nan,219.751,1.752,100000
1986,10,232.176,2.306,220.825,2.861,226.501,3.675,nan,nan,nan,nan,236.909,4.47,nan,nan,nan,nan,232.08,2.45,nan,nan,231.181,1.2,220.845,2.98,nan,nan,nan,nan,nan,nan,220.68,1.739,100000
1986,11,233.364,4.499,221.504,3.575,227.434,5.746,nan,nan,nan,nan,238.961,1.63,nan,nan,nan,nan,233.323,5.41,nan,nan,232.128,4.11,221.506,3.73,nan,nan,nan,nan,nan,nan,221.493,2.08,100000
1986,12,233.803,2.039,222.757,1.693,228.28,2.65,nan,nan,nan,nan,240.3,2.68,nan,nan,nan,nan,233.923,2.02,nan,nan,232.232,1.88,222.827,1.69,nan,nan,nan,nan,nan,nan,222.239,1.716,100000
1987,1,233.994,2.833,224.448,2.552,229.221,3.813,nan,nan,nan,nan,240.947,2.75,nan,nan,nan,nan,234.1,3.76,nan,nan,232.33,1.78,224.647,2.45,nan,nan,nan,nan,nan,nan,222.967,3.21,100000
1987,2,234.617,2.371,226.004,1.644,230.31,2.885,nan,nan,nan,nan,241.422,3.25,nan,nan,nan,nan,234.557,2.82,nan,nan,233.123,1.615,226.31,1.63,nan,nan,nan,nan,nan,nan,223.724,1.745,100000
1987,3,235.853,4.79,226.79,4.685,231.322,6.701,nan,nan,nan,nan,242.133,4.88,nan,nan,nan,nan,235.896,6.51,nan,nan,234.395,2.64,227.087,4.95,nan,nan,nan,nan,nan,nan,224.582,1.727,100000
1987,4,237.182,4.212,226.613,1.58,231.897,4.499,nan,nan,nan,nan,243.294,2.79,nan,nan,nan,nan,237.533,5.24,nan,nan,235.511,3.48,226.764,1.562,nan,nan,nan,nan,nan,nan,225.493,1.711,100000
1987,5,238.001,3.615,226.058,1.479,232.029,3.906,nan,nan,nan,nan,244.737,5.38,nan,nan,nan,nan,238.578,4.63,nan,nan,236.005,1.634,226.021,1.449,nan,nan,nan,nan,nan,nan,226.334,1.689,100000
1987,6,238.279,3.137,226.07,2.01,232.174,3.726,nan,nan,nan,nan,246.045,2.22,nan,nan,nan,nan,239.251,2.65,nan,nan,235.728,3.64,225.935,2.05,nan,nan,nan,nan,nan,nan,227.076,1.679,100000
1987,7,239.217,5.872,226.908,3.133,233.063,6.655,nan,nan,nan,nan,246.343,12.53,nan,nan,nan,nan,240.388,3.42,nan,nan,236.651,5.02,226.786,3.28,nan,nan,nan,nan,nan,nan,227.818,1.672,100000
1987,8,240.932,2.293,228.166,1.732,234.549,2.874,nan,nan,nan,nan,246.244,2.573,nan,nan,nan,nan,242.315,2.66,nan,nan,238.604,1.864,228.102,1.743,nan,nan,nan,nan,nan,nan,228.636,1.655,110000
1987,9,243.235,4.112,229.441,2.451,236.338,4.787,nan,nan,nan,nan,247.384,3.541,nan,nan,nan,nan,244.732,5.83,nan,nan,241.079,2.007,229.437,2.54,nan,nan,nan,nan,nan,nan,229.468,1.644,110000
1987,10,245.376,2.729,230.634,0.62,238.005,2.799,nan,nan,nan,nan,249.904,2.616,nan,nan,nan,nan,246.895,2.73,nan,nan,243.115,2.753,230.693,0.28,nan,nan,nan,nan,nan,nan,230.201,1.632,110000
1987,11,246.008,2.567,231.691,2.8,238.849,3.798,nan,nan,nan,nan,251.363,3.155,nan,nan,nan,nan,247.957,2.77,nan,nan,243.211,2.224,231.812,2.95,nan,nan,nan,nan,nan,nan,230.792,1.19,110000
1987,12,245.244,2.732,232.612,1.445,238.928,3.09,nan,nan,nan,nan,251.984,3.652,nan,nan,nan,nan,247.793,2.11,nan,nan,241.645,2.928,232.706,1.45,nan,nan,nan,nan,nan,nan,231.912,1.41,110000
1988,1,245.639,1.59,233.088,2.137,239.363,2.664,nan,nan,nan,nan,252.403,3.247,nan,nan,nan,nan,247.896,1.13,nan,nan,242.271,1.315,233.279,2.18,nan,nan,nan,nan,nan,nan,231.665,1.788,110000
1988,2,246.87,3.244,233.37,1.798,240.12,3.709,nan,nan,nan,nan,253.447,2.972,nan,nan,nan,nan,249.813,3.96,nan,nan,242.989,2.592,233.74,1.75,nan,nan,nan,nan,nan,nan,230.617,2.124,110000
1988,3,249.598,3.938,233.764,5.42,241.681,6.7,nan,nan,nan,nan,253.98,1.595,nan,nan,nan,nan,252.892,5.84,nan,nan,245.929,1.826,234.258,5.71,nan,nan,nan,nan,nan,nan,230.086,2.322,110000
1988,4,251.967,9.37,234.438,1.9,243.202,9.561,nan,nan,nan,nan,254.058,4.602,nan,nan,nan,nan,255.201,13.76,nan,nan,248.866,4.52,234.961,1.79,nan,nan,nan,nan,nan,nan,230.546,2.573,110000
1988,5,253.232,4.41,235.399,3.394,244.316,5.565,nan,nan,nan,nan,253.561,4.331,nan,nan,nan,nan,255.947,5.27,nan,nan,250.953,3.583,236.051,3.41,nan,nan,nan,nan,nan,nan,230.553,3.27,110000
1988,6,252.613,4.239,236.532,2.998,244.573,5.192,nan,nan,nan,nan,253.515,3.198,nan,nan,nan,nan,255.201,5.28,nan,nan,250.307,3.417,237.096,3.09,nan,nan,nan,nan,nan,nan,232.336,2.191,110000
1988,7,252.378,3.811,237.197,1.105,244.787,3.968,nan,nan,nan,nan,254.184,2.662,nan,nan,nan,nan,253.551,2.266,nan,nan,251.016,4.883,237.53,0.63,nan,nan,nan,nan,nan,nan,234.716,2.712,110000
1988,8,252.535,3.763,237.548,1.845,245.042,4.191,nan,nan,nan,nan,255.353,2.93,nan,nan,nan,nan,252.695,4.86,nan,nan,251.767,2.781,237.695,1.72,nan,nan,nan,nan,nan,nan,236.454,2.592,110000
1988,9,254.04,3.282,238.253,1.971,246.146,3.828,nan,nan,nan,nan,257.438,5.642,nan,nan,nan,nan,253.491,2.44,nan,nan,253.716,3.147,238.464,1.9,nan,nan,nan,nan,nan,nan,236.677,2.436,110000
1988,10,255.804,2.691,239.821,1.024,247.813,2.879,nan,nan,nan,nan,259.764,3.564,nan,nan,nan,nan,254.77,1.93,nan,nan,255.747,2.976,240.236,0.82,nan,nan,nan,nan,nan,nan,236.73,1.964,110000
1988,11,257.225,2.875,242.098,0.669,249.662,2.952,260.97,2.62,nan,nan,262.362,3.618,nan,nan,nan,nan,255.741,2.23,nan,nan,256.918,3.159,242.813,0.14,nan,nan,nan,nan,nan,nan,236.777,1.907,110000
1988,12,257.684,3.793,244.494,2.48,251.089,4.531,261.406,1.06,nan,nan,262.621,2.507,nan,nan,nan,nan,256.617,5.38,nan,nan,257.086,2.372,245.35,2.61,nan,nan,nan,nan,nan,nan,238.126,1.108,110000
1989,1,257.363,5.692,246.03,2.994,251.696,6.431,261.899,1.541,nan,nan,262.841,6.151,nan,nan,nan,nan,257.063,3.76,nan,nan,255.942,6.984,246.956,3.02,nan,nan,nan,nan,nan,nan,239.144,2.791,110000
1989,2,256.712,2.753,246.694,0.493,251.703,2.797,262.416,1.776,nan,nan,262.937,2.428,nan,nan,nan,nan,256.84,1.5,nan,nan,254.667,3.564,247.617,0.21,nan,nan,nan,nan,nan,nan,239.829,1.313,110000
1989,3,256.782,3.91,246.047,3.991,251.414,5.588,262.988,1.545,nan,nan,263.296,4.506,nan,nan,nan,nan,256.591,4.56,nan,nan,254.883,3.299,246.787,4.22,nan,nan,nan,nan,nan,nan,240.539,1.398,110000
1989,4,257.501,2.869,245.171,1.414,251.336,3.198,263.637,1.773,nan,nan,262.139,2.269,nan,nan,nan,nan,256.929,3.29,nan,nan,256.344,2.701,245.621,1.446,nan,nan,nan,nan,nan,nan,241.823,1.143,110000
1989,5,258.531,2.621,244.128,1.249,251.33,2.903,264.378,2.6,nan,nan,261.916,1.902,nan,nan,nan,nan,258.133,3.07,nan,nan,257.544,2.354,244.278,1.236,nan,nan,nan,nan,nan,nan,243.017,1.344,110000
1989,6,259.408,2.412,244.001,1.701,251.704,2.952,265.151,1.2,nan,nan,261.366,0.893,nan,nan,nan,nan,260.058,2.17,nan,nan,257.902,2.875,243.973,1.75,nan,nan,nan,nan,nan,nan,244.21,1.288,110000
1989,7,260.583,3.646,244.333,1.401,252.458,3.906,265.93,2.122,nan,nan,261.418,2.53,nan,nan,nan,nan,262.253,4.53,nan,nan,258.54,3.131,244.187,1.434,nan,nan,nan,nan,nan,nan,245.415,1.126,110000
1989,8,261.961,3.943,245.691,1.412,253.826,4.189,266.812,2.55,nan,nan,261.75,0.753,nan,nan,nan,nan,264.183,5.39,nan,nan,259.752,2.97,245.609,1.446,nan,nan,nan,nan,nan,nan,246.306,1.126,110000
1989,9,263.343,3.539,246.751,2.146,255.047,4.139,267.99,1.571,nan,nan,263.337,1.475,nan,nan,nan,nan,265.207,4.58,nan,nan,261.399,2.99,246.642,2.26,nan,nan,nan,nan,nan,nan,247.56,0.946,110000
1989,10,264.327,5.168,248.2,1.758,256.263,5.459,269.473,2.47,nan,nan,265.146,2.004,nan,nan,nan,nan,265.125,7.86,nan,nan,263.015,2.298,248.166,1.783,nan,nan,nan,nan,nan,nan,248.452,1.559,110000
1989,11,264.929,3.97,249.087,1.544,257.008,4.259,271.055,5.41,nan,nan,268.198,3.35,nan,nan,nan,nan,264.603,2.19,nan,nan,263.882,4.943,249.111,1.548,nan,nan,nan,nan,nan,nan,248.909,1.513,110000
1989,12,265.358,3.679,250.143,2.588,257.75,4.498,272.448,2.77,nan,nan,271.291,3.719,nan,nan,nan,nan,264.815,2.4,nan,nan,263.795,4.508,250.265,2.483,nan,nan,nan,nan,nan,nan,249.23,3.261,110000
1990,1,265.091,3.488,251.074,1.332,258.083,3.734,273.427,1.57,nan,nan,272.86,1.404,nan,nan,nan,nan,264.073,2.53,nan,nan,263.381,4.479,251.248,1.268,nan,nan,nan,nan,nan,nan,249.784,1.737,110000
1990,2,264.67,3.337,252.072,1.539,258.371,3.675,273.931,6.65,nan,nan,271.882,1.283,nan,nan,nan,nan,264.271,3.219,nan,nan,262.499,3.293,252.34,1.55,nan,nan,nan,nan,nan,nan,250.082,1.46,110000
1990,3,264.157,3.356,252.221,1.217,258.189,3.57,274.057,0.9,nan,nan,270.385,2.014,nan,nan,nan,nan,264.331,4.456,nan,nan,261.683,2.625,252.455,1.213,nan,nan,nan,nan,nan,nan,250.483,1.245,110000
1990,4,264.017,1.809,252.175,1.68,258.096,2.468,273.928,1.68,nan,nan,268.811,1.132,nan,nan,nan,nan,264.279,2.107,nan,nan,261.797,1.678,252.28,1.729,nan,nan,nan,nan,nan,nan,251.394,1.256,110000
1990,5,263.871,2.214,252.486,0.972,258.179,2.419,273.572,1.718,nan,nan,267.518,1.554,nan,nan,nan,nan,263.158,2.776,nan,nan,262.723,1.836,252.522,0.914,nan,nan,nan,nan,nan,nan,252.218,1.328,110000
1990,6,263.914,2.652,253.229,1.049,258.572,2.852,273.083,1.885,nan,nan,266.666,1.57,nan,nan,nan,nan,262.774,3.223,nan,nan,263.364,2.381,253.255,1.026,nan,nan,nan,nan,nan,nan,253.035,1.206,110000
1990,7,264.206,3.034,253.912,1.28,259.059,3.293,272.674,2.228,nan,nan,266.941,1.458,nan,nan,nan,nan,263.043,4.079,nan,nan,263.744,2.274,253.936,1.291,nan,nan,nan,nan,nan,nan,253.735,1.195,110000
1990,8,264.631,2.95,254.863,1.757,259.747,3.434,272.576,4.67,nan,nan,267.224,2.686,nan,nan,nan,nan,263.66,3.358,nan,nan,264.094,2.394,254.915,1.818,nan,nan,nan,nan,nan,nan,254.477,1.207,110000
1990,9,265.048,3.629,255.79,1.378,260.419,3.882,272.739,4.45,nan,nan,267.609,1.757,nan,nan,nan,nan,264.762,5.169,nan,nan,263.986,1.957,255.869,1.399,nan,nan,nan,nan,nan,nan,255.205,1.214,110000
1990,10,265.536,1.424,256.477,1.323,261.007,1.944,272.945,1.63,nan,nan,268.342,1.238,nan,nan,nan,nan,265.79,1.727,nan,nan,264.006,1.143,256.546,1.33,nan,nan,nan,nan,nan,nan,255.969,1.267,110000
1990,11,266.586,1.732,257.149,1.704,261.867,2.429,273.085,0.92,nan,nan,269.715,2.019,nan,nan,nan,nan,267.077,1.91,nan,nan,264.874,1.558,257.204,1.747,nan,nan,nan,nan,nan,nan,256.735,1.334,110000
1990,12,267.066,2.539,258.054,1.865,262.56,3.151,273.265,1.96,nan,nan,270.925,3.55,nan,nan,nan,nan,266.953,2.846,nan,nan,265.708,1.989,258.175,1.96,nan,nan,nan,nan,nan,nan,257.154,0.876,110000
1991,1,266.945,2.132,259.163,1.762,263.054,2.766,273.544,2.46,nan,nan,272.038,2.552,nan,nan,nan,nan,266.345,2.494,nan,nan,265.665,1.612,259.39,1.799,nan,nan,nan,nan,nan,nan,257.468,1.453,110000
1991,2,266.591,1.665,260.115,1.557,263.353,2.28,273.884,3.62,nan,nan,272.324,2.222,nan,nan,nan,nan,265.89,1.898,nan,nan,265.183,0.806,260.448,1.597,nan,nan,nan,nan,nan,nan,257.641,1.222,110000
1991,3,266.664,1.729,259.763,1.414,263.214,2.234,274.08,0.21,nan,nan,271.696,2.351,nan,nan,nan,nan,266.464,2.025,nan,nan,264.996,1.336,260.02,1.432,nan,nan,nan,nan,nan,nan,257.854,1.277,110000
1991,4,266.955,2.127,259.319,1.415,263.137,2.555,273.877,3.2,nan,nan,270.415,1.895,nan,nan,nan,nan,267.342,2.382,nan,nan,265.212,1.807,259.481,1.409,nan,nan,nan,nan,nan,nan,258.117,1.464,110000
1991,5,266.759,2.357,259.301,0.644,263.03,2.444,273.347,1.708,nan,nan,269.315,1.553,nan,nan,nan,nan,266.874,2.605,nan,nan,265.473,2.349,259.387,0.541,nan,nan,nan,nan,nan,nan,258.658,1.15,110000
1991,6,266.655,2.892,262.788,2.53,264.721,3.843,273.015,5.13,nan,nan,268.992,1.71,nan,nan,nan,nan,266.657,3.434,nan,nan,265.533,2.27,259.365,1.238,267.785,3.68,nan,nan,nan,nan,259.15,1.013,110000
1991,7,266.716,1.943,261.817,8.647,264.266,8.862,273.356,4.06,nan,nan,269.421,1.175,nan,nan,nan,nan,267.217,1.351,nan,nan,265.078,2.172,259.381,1.413,265.296,13.43,nan,nan,nan,nan,259.678,1.167,110000
1991,8,266.819,1.906,261.475,1.182,264.147,2.243,274.219,2.97,nan,nan,269.421,0.967,nan,nan,nan,nan,267.152,2.214,nan,nan,265.271,1.652,260.063,1.347,263.425,0.888,nan,nan,nan,nan,260.626,1.363,110000
1991,9,267.072,2.022,261.136,0.986,264.104,2.25,275.117,1.46,nan,nan,269.858,1.18,nan,nan,nan,nan,266.767,2.846,nan,nan,265.94,1.275,260.316,1.117,262.144,0.71,nan,nan,nan,nan,261.366,1.286,110000
1991,10,267.965,1.848,260.992,1.116,264.479,2.159,275.746,1.63,nan,nan,271.271,1.66,nan,nan,nan,nan,267.938,2.342,nan,nan,266.514,1.398,260.568,1.239,261.459,0.91,nan,nan,nan,nan,261.431,1.236,110000
1991,11,269.242,3.307,261.027,1.292,265.135,3.551,276.145,13.74,nan,nan,273.012,1.758,nan,nan,nan,nan,269.947,1.829,nan,nan,267.174,1.535,260.653,1.338,261.441,1.249,nan,nan,nan,nan,261.401,1.188,110000
1991,12,269.545,1.598,261.046,1.726,265.295,2.352,276.426,2.39,nan,nan,274.391,2.679,nan,nan,nan,nan,269.64,1.834,nan,nan,267.729,0.745,260.618,1.82,261.491,1.704,nan,nan,nan,nan,261.643,0.976,110000
1992,1,269.44,2.38,261.317,1.57,265.379,2.851,276.609,3.15,nan,nan,274.203,2.584,nan,nan,nan,nan,269.227,3.186,nan,nan,267.867,1.181,261.298,1.023,261.232,2.135,nan,nan,nan,nan,261.957,0.915,110000
1992,2,269.16,1.649,261.752,1.951,265.456,2.555,276.588,1.27,nan,nan,273.515,2.16,nan,nan,nan,nan,268.837,1.471,nan,nan,267.744,1.683,262.287,2.152,261.004,1.804,nan,nan,nan,nan,262.126,0.961,110000
1992,3,269.329,2.829,262.007,2.179,265.668,3.571,276.296,0.71,nan,nan,272.681,1.841,nan,nan,nan,nan,269.028,3.814,nan,nan,268.166,2.104,262.651,1.623,261.071,2.841,nan,nan,nan,nan,262.661,1.064,110000
1992,4,269.353,1.735,262.12,2.046,265.736,2.683,275.87,2.88,nan,nan,273.164,1.519,nan,nan,nan,nan,268.883,1.721,nan,nan,268.264,1.65,262.581,1.846,261.419,2.349,nan,nan,nan,nan,262.763,1.49,110000
1992,5,269.848,2.417,262.397,0.998,266.122,2.615,275.686,3.92,nan,nan,272.611,1.297,nan,nan,nan,nan,270.104,2.201,nan,nan,268.471,2.589,262.684,0.254,261.979,1.39,nan,nan,nan,nan,262.694,1.577,110000
1992,6,269.968,1.896,262.802,1.331,266.385,2.316,275.951,3.28,nan,nan,271.926,1.244,nan,nan,nan,nan,270.513,2.002,nan,nan,268.525,1.748,262.835,1.45,262.775,1.222,nan,nan,nan,nan,262.721,0.961,110000
1992,7,269.855,1.776,263.521,1.639,266.688,2.416,276.494,2.422,nan,nan,270.89,1.895,nan,nan,nan,nan,270.509,2.194,nan,nan,268.471,1.206,263.302,1.926,263.849,1.312,nan,nan,nan,nan,263.236,0.831,110000
1992,8,269.785,1.637,264.167,1.299,266.976,2.09,277.011,1.804,nan,nan,270.549,1.696,nan,nan,nan,nan,270.659,2.007,nan,nan,268.23,1.22,263.649,1.735,264.873,0.4,nan,nan,nan,nan,263.917,0.858,110000
1992,9,270.383,2.569,264.576,2.211,267.48,3.389,277.444,2.76,nan,nan,270.99,1.243,nan,nan,nan,nan,272.053,3.528,nan,nan,268.233,1.703,263.923,1.263,265.422,3.14,nan,nan,nan,nan,264.516,0.672,110000
1992,10,270.959,2.027,264.657,1.41,267.808,2.47,277.805,2.149,nan,nan,271.875,1.643,nan,nan,nan,nan,273.222,2.376,nan,nan,268.277,1.771,263.983,1.45,265.533,1.41,nan,nan,nan,nan,264.569,1.065,110000
1992,11,271.001,2.268,264.992,1.195,267.997,2.564,278.124,5.16,nan,nan,273.143,2.207,nan,nan,nan,nan,272.596,2.132,nan,nan,268.559,1.923,264.645,1.098,265.474,1.323,nan,nan,nan,nan,264.767,1.106,110000
1992,12,271.356,2.078,265.602,2.063,268.479,2.928,278.378,2.526,nan,nan,274.321,3.255,nan,nan,nan,nan,271.447,2.285,nan,nan,269.957,1.403,265.987,0.557,265.216,3.11,nan,nan,nan,nan,264.98,1.443,110000
1993,1,272.192,2.144,265.472,2.003,268.832,2.935,278.468,2.488,nan,nan,275.576,2.246,nan,nan,nan,nan,271.657,1.351,nan,nan,271.275,2.57,266.371,0.828,264.474,2.93,nan,nan,nan,nan,264.595,1.465,110000
1993,2,271.614,1.837,264.729,2.404,268.171,3.026,278.251,2.497,nan,nan,274.788,1.14,nan,nan,nan,nan,271.859,1.371,nan,nan,270.078,2.19,265.959,2.165,263.242,2.82,nan,nan,nan,nan,264.232,1.112,110000
1993,3,270.491,2.464,264.218,1.603,267.355,2.939,277.709,2.873,nan,nan,273.255,2.138,nan,nan,nan,nan,271.501,2.502,nan,nan,268.373,2.459,265.74,1.367,262.229,1.916,nan,nan,nan,nan,264.481,1.172,110000
1993,4,270.717,2.044,263.971,1.419,267.344,2.488,277.055,2.709,nan,nan,271.874,1.413,nan,nan,nan,nan,272.39,2.113,nan,nan,268.507,2.035,265.374,1.849,262.126,0.42,nan,nan,nan,nan,264.27,1.499,110000
1993,5,270.924,1.547,263.73,1.528,267.327,2.175,276.559,2.062,nan,nan,271.097,1.186,nan,nan,nan,nan,272.417,1.411,nan,nan,269.147,1.665,264.472,1.649,262.697,1.34,nan,nan,nan,nan,264.229,1.622,110000
1993,6,270.349,3.016,264.424,3.102,267.386,4.326,276.243,2.482,nan,nan,270.335,2.184,nan,nan,nan,nan,271.093,3.757,nan,nan,269.2,2.505,265.221,1.813,263.304,4.38,nan,nan,nan,nan,265.013,1.045,110000
1993,7,269.996,2.039,265.091,1.794,267.544,2.716,275.995,2.278,nan,nan,270.457,2.178,nan,nan,nan,nan,270.181,2.676,nan,nan,269.185,1.219,266.067,0.55,263.789,2.73,nan,nan,nan,nan,265.409,0.504,110000
1993,8,270.267,1.863,265.387,1.945,267.827,2.693,275.906,0.35,nan,nan,270.838,1.586,nan,nan,nan,nan,270.897,2.217,nan,nan,269.102,1.68,266.336,2.223,264.211,1.66,nan,nan,nan,nan,265.175,1.08,110000
1993,9,270.52,2.263,265.319,1.343,267.92,2.632,276.16,1.51,nan,nan,271.098,1.416,nan,nan,nan,nan,271.406,3.202,nan,nan,269.145,1.388,265.707,1.749,264.859,0.59,nan,nan,nan,nan,265.114,0.968,110000
1993,10,271.235,1.835,265.376,2.388,268.305,3.012,276.679,0.35,nan,nan,272.036,1.158,nan,nan,nan,nan,272.281,1.753,nan,nan,269.698,2.091,265.063,1.081,265.782,3.5,nan,nan,nan,nan,265.336,1.141,110000
1993,11,271.607,2.228,265.662,1.046,268.634,2.462,277.249,2.84,nan,nan,273.66,1.156,nan,nan,nan,nan,272.439,2.04,nan,nan,269.941,2.481,265.195,1.367,266.273,0.21,nan,nan,nan,nan,265.575,1.205,110000
1993,12,271.38,2.498,266.003,1.087,268.691,2.724,277.692,8.84,nan,nan,274.487,1.861,nan,nan,nan,nan,271.673,1.899,nan,nan,269.851,1.525,266.349,0.981,265.652,1.18,nan,nan,nan,nan,265.469,1.259,110000
1994,1,270.593,1.57,265.8,1.433,268.197,2.125,277.861,2.69,nan,nan,274.071,2.07,nan,nan,nan,nan,270.4,0.996,nan,nan,269.287,1.674,266.836,1.169,264.557,1.53,nan,nan,nan,nan,265.324,2.341,110000
1994,2,270.271,1.778,265.657,1.117,267.964,2.1,277.629,1.17,nan,nan,273.811,1.692,nan,nan,nan,nan,269.652,2.185,nan,nan,269.288,1.446,267.082,1.381,263.95,0.7,nan,nan,nan,nan,264.995,0.865,110000
1994,3,270.535,1.677,265.431,1.64,267.983,2.345,276.955,2.25,nan,nan,273.559,1.97,nan,nan,nan,nan,269.898,1.966,nan,nan,269.771,1.226,266.746,1.722,263.901,1.56,nan,nan,nan,nan,264.556,1.45,110000
1994,4,270.524,1.294,265.349,1.886,267.936,2.287,275.851,2.17,nan,nan,272.67,1.731,nan,nan,nan,nan,270.148,0.738,nan,nan,269.847,1.417,266.479,1.892,264.18,1.93,nan,nan,nan,nan,263.751,1.56,110000
1994,5,270.074,2.016,265.337,1.211,267.706,2.352,274.482,2.62,nan,nan,271.375,0.995,nan,nan,nan,nan,270.226,1.81,nan,nan,269.247,2.268,265.898,1.416,264.888,0.66,nan,nan,nan,nan,263.785,1.856,110000
1994,6,269.656,2.166,265.723,1.546,267.69,2.661,273.232,2.72,nan,nan,270.906,1.465,nan,nan,nan,nan,269.981,2.158,nan,nan,268.776,2.246,265.702,1.477,265.926,1.7,nan,nan,nan,nan,264.7,1.029,110000
1994,7,269.998,2.371,265.944,0.826,267.971,2.51,272.468,4.25,nan,nan,271.066,1.197,nan,nan,nan,nan,270.79,2.646,nan,nan,268.883,2.072,265.303,0.956,266.822,0.65,nan,nan,nan,nan,265.599,0.687,110000
1994,8,270.093,1.758,266.256,1.384,268.174,2.237,272.24,2.202,nan,nan,271.039,1.079,nan,nan,nan,nan,270.923,2.06,nan,nan,269.005,1.558,265.523,0.903,267.268,1.85,nan,nan,nan,nan,265.816,1.145,110000
1994,9,270.124,1.787,266.517,2.041,268.32,2.712,272.322,2.96,nan,nan,270.919,1.073,nan,nan,nan,nan,270.706,1.653,nan,nan,269.266,1.874,265.951,1.456,267.334,2.71,nan,nan,nan,nan,265.968,0.931,110000
1994,10,270.358,2.322,265.967,1.13,268.163,2.582,272.449,5.36,nan,nan,271.352,1.703,nan,nan,nan,nan,270.359,1.977,nan,nan,269.938,2.234,265.808,1.186,266.195,1.08,nan,nan,nan,nan,265.827,0.974,110000
1994,11,270.548,1.847,265.002,0.899,267.775,2.054,272.464,2.192,nan,nan,272.965,1.164,nan,nan,nan,nan,270.568,1.412,nan,nan,269.807,2.213,265.203,0.923,264.639,0.709,nan,nan,nan,nan,265.623,1.506,111000
1994,12,269.305,1.391,264.234,0.784,266.77,1.597,272.98,2.72,nan,nan,272.021,1.185,nan,nan,nan,nan,269.449,1.524,nan,nan,268.231,1.111,264.589,0.574,263.663,0.916,nan,nan,nan,nan,264.919,1.19,111000
1995,1,268.382,1.549,264.473,0.725,266.427,1.71,272.541,1.34,nan,nan,270.49,1.396,nan,nan,nan,nan,268.371,0.964,nan,nan,267.525,1.937,265.091,0.775,263.727,0.561,nan,nan,nan,nan,264.221,1.097,111000
1995,2,268.18,2.033,264.559,0.898,266.37,2.222,271.063,1.634,nan,nan,269.615,4.995,nan,nan,nan,nan,267.867,0.93,nan,nan,267.841,1.483,265.35,0.706,263.492,0.879,nan,nan,nan,nan,264.889,1.817,111000
1995,3,268.128,0.971,264.548,0.946,266.338,1.355,270.037,0.964,nan,nan,269.762,1.336,nan,nan,nan,nan,268.293,0.92,nan,nan,267.446,0.912,265.504,0.856,263.294,0.662,nan,nan,nan,nan,264.733,2.179,111000
1995,4,267.864,1.356,264.4,1.113,266.132,1.754,270.196,3,nan,nan,268.862,2.992,nan,nan,nan,nan,268.58,0.933,nan,nan,266.839,0.587,265.481,0.96,263.066,1.171,nan,nan,nan,nan,264.13,1.688,111000
1995,5,268.039,1.662,264.344,1.371,266.191,2.155,269.759,2.6,nan,nan,269.01,2.122,nan,nan,nan,nan,268.405,0.863,nan,nan,267.363,1.907,265.13,0.987,263.462,0.999,nan,nan,nan,nan,263.622,3.707,111000
1995,6,267.827,1.751,264.199,0.989,266.013,2.011,269.218,0.564,nan,nan,268.563,1.349,nan,nan,nan,nan,267.978,0.639,nan,nan,267.409,2.4,264.432,0.566,263.913,1.001,nan,nan,nan,nan,264.13,2.395,111000
