Year,Month,NH,HATS_NH_F113_sd,HATS_SH_F113,HATS_SH_F113_sd,Global,HATS_Global_F113_sd,HATS_alt_F113,HATS_alt_F113_sd,HATS_sum_F113,HATS_sum_F113_sd,HATS_brw_F113,HATS_brw_F113_sd,HATS_mhd_F113,HATS_mhd_F113_sd,HATS_thd_F113,HATS_thd_F113_sd,HATS_nwr_F113,HATS_nwr_F113_sd,HATS_kum_F113,HATS_kum_F113_sd,HATS_mlo_F113,HATS_mlo_F113_sd,HATS_smo_F113,HATS_smo_F113_sd,HATS_cgo_F113,HATS_cgo_F113_sd,HATS_ush_F113,HATS_ush_F113_sd,HATS_psa_F113,HATS_psa_F113_sd,HATS_spo_F113,HATS_spo_F113_sd,HATS_F113_Programs
2001,2,82.036,0.244,81.562,0.258,81.799,0.355,82.114,0.331,nan,nan,82.318,0.117,82.185,0.226,nan,nan,82.071,0.274,81.666,0.344,82.116,0.071,81.846,0.121,81.284,0.253,nan,nan,81.19,0.69,81.48,0.15,1101
2001,3,81.95,0.253,81.552,0.237,81.751,0.347,82.244,0.305,nan,nan,82.346,0.228,82.074,0.239,nan,nan,82.033,0.284,81.519,0.341,82.04,0.077,81.754,0.134,81.342,0.294,nan,nan,81.389,0.443,81.454,0.12,1101
2001,4,81.965,0.177,81.511,0.221,81.738,0.284,82.192,0.138,nan,nan,82.355,0.205,82.023,0.184,nan,nan,82.134,0.209,81.645,0.204,81.966,0.082,81.707,0.109,81.304,0.305,nan,nan,81.444,0.283,81.326,0.188,1101
2001,5,81.914,0.205,81.497,0.229,81.706,0.308,82.108,0.268,nan,nan,82.316,0.196,81.924,0.199,nan,nan,82.244,0.17,81.589,0.291,81.85,0.11,81.78,0.189,81.252,0.279,nan,nan,81.253,0.255,81.076,0.127,1101
2001,6,81.773,0.213,81.428,0.235,81.601,0.317,82.069,0.239,nan,nan,82.112,0.195,81.62,0.182,nan,nan,82.187,0.188,81.555,0.182,81.746,0.287,81.632,0.194,81.266,0.293,nan,nan,81.195,0.17,81.105,0.184,1101
2001,7,81.647,0.203,81.389,0.2,81.518,0.285,81.814,0.324,nan,nan,81.894,0.164,81.413,0.227,nan,nan,82.084,0.274,81.464,0.174,81.698,0.093,81.508,0.111,81.304,0.27,nan,nan,81.257,0.271,81.142,0.128,1101
2001,8,81.607,0.249,81.437,0.236,81.522,0.343,81.566,0.256,nan,nan,81.609,0.151,81.431,0.231,nan,nan,81.97,0.436,81.446,0.184,81.7,0.073,81.541,0.243,81.377,0.217,nan,nan,81.272,0.319,81.186,0.166,1101
2001,9,81.541,0.205,81.495,0.169,81.518,0.266,81.499,0.182,nan,nan,81.448,0.133,81.286,0.263,nan,nan,81.985,0.189,81.402,0.235,81.665,0.076,81.634,0.102,81.391,0.202,nan,nan,81.342,0.288,81.225,0.182,1101
2001,10,81.495,0.263,81.434,0.28,81.465,0.384,81.493,0.22,nan,nan,81.237,0.387,81.155,0.202,nan,nan,81.935,0.187,81.448,0.367,81.677,0.227,81.546,0.296,81.293,0.256,nan,nan,81.632,0.361,81.209,0.167,1101
2001,11,81.479,0.206,81.321,0.311,81.4,0.373,81.427,0.272,nan,nan,81.149,0.234,81.276,0.221,nan,nan,81.791,0.142,81.361,0.291,81.681,0.072,81.521,0.235,81.03,0.174,nan,nan,81.624,0.81,81.191,0.425,1101
2001,12,81.478,0.178,81.233,0.366,81.355,0.407,81.369,0.189,nan,nan,81.327,0.126,81.467,0.171,nan,nan,81.724,0.172,81.192,0.246,81.622,0.103,81.512,0.109,80.971,0.563,nan,nan,81.196,0.237,80.725,0.249,1101
2002,1,81.463,0.211,81.241,0.266,81.352,0.34,81.605,0.264,nan,nan,81.566,0.222,81.455,0.12,nan,nan,81.681,0.19,81.219,0.354,81.506,0.072,81.557,0.146,80.995,0.28,nan,nan,80.982,0.16,80.604,0.667,1101
2002,2,81.466,0.232,81.278,0.245,81.372,0.337,81.751,0.269,nan,nan,81.535,0.119,81.542,0.23,81.32,0.267,81.681,0.317,81.219,0.235,81.516,0.089,81.518,0.183,81.102,0.232,nan,nan,81.04,0.27,80.773,0.526,1101
2002,3,81.419,0.176,81.149,0.216,81.284,0.279,81.634,0.264,nan,nan,81.461,0.119,81.541,0.114,81.248,0.197,81.604,0.191,81.112,0.263,81.528,0.073,81.341,0.101,81.041,0.269,nan,nan,80.707,0.35,80.833,0.291,1101
2002,4,81.299,0.254,80.96,0.277,81.129,0.375,81.557,0.191,nan,nan,81.428,0.125,81.415,0.408,81.252,0.185,81.519,0.279,80.79,0.133,81.468,0.09,81.152,0.245,80.893,0.342,nan,nan,80.422,0.065,80.499,0.198,1101
2002,5,81.194,0.204,80.794,0.184,80.994,0.275,81.568,0.186,nan,nan,81.338,0.154,81.162,0.18,81.23,0.307,81.368,0.212,80.859,0.22,81.331,0.08,81.001,0.128,80.639,0.227,nan,nan,80.521,0.253,80.449,0.171,1101
2002,6,81.088,0.207,80.733,0.197,80.91,0.286,81.23,0.384,nan,nan,81.242,0.153,80.946,0.153,81.057,0.23,81.404,0.152,80.843,0.327,81.231,0.084,80.889,0.134,80.617,0.212,nan,nan,80.55,0.349,80.445,0.255,1101
2002,7,80.926,0.207,80.704,0.259,80.815,0.331,80.935,0.195,nan,nan,81.033,0.141,80.765,0.155,80.719,0.311,81.367,0.226,80.712,0.244,81.127,0.074,80.831,0.173,80.64,0.26,nan,nan,80.42,0.59,80.443,0.188,1101
2002,8,80.789,0.215,80.702,0.178,80.746,0.279,80.782,0.225,nan,nan,80.696,0.201,80.588,0.154,80.548,0.267,81.325,0.375,80.532,0.135,81.081,0.084,80.806,0.134,80.699,0.203,nan,nan,80.286,0.275,80.406,0.175,1101
2002,9,80.735,0.243,80.638,0.235,80.686,0.338,80.728,0.22,nan,nan,80.508,0.258,80.448,0.239,80.552,0.254,81.211,0.357,80.6,0.223,81.045,0.095,80.759,0.145,80.586,0.244,nan,nan,80.376,0.535,80.322,0.185,1101
2002,10,80.718,0.221,80.663,0.175,80.69,0.282,80.774,0.28,nan,nan,80.56,0.159,80.499,0.298,80.591,0.189,81.151,0.135,80.424,0.149,81.072,0.249,80.822,0.129,80.558,0.226,nan,nan,80.422,0.16,80.352,0.145,1101
2002,11,80.721,0.221,80.576,0.179,80.648,0.284,80.861,0.151,nan,nan,80.608,0.141,80.569,0.193,80.659,0.269,80.968,0.196,80.435,0.306,81.063,0.131,80.694,0.128,80.493,0.198,nan,nan,80.383,0.306,80.386,0.204,1101
2002,12,80.743,0.28,80.461,0.215,80.602,0.353,80.761,0.25,nan,nan,80.684,0.084,80.651,0.131,80.735,0.204,80.912,0.349,80.389,0.429,81.093,0.251,80.567,0.245,80.369,0.132,nan,nan,80.351,0.244,80.325,0.316,1101
2003,1,80.774,0.17,80.278,0.202,80.526,0.264,80.763,0.234,nan,nan,80.755,0.183,80.661,0.201,80.748,0.186,81.051,0.163,80.412,0.176,81.078,0.078,80.412,0.198,80.097,0.174,nan,nan,80.42,0.344,80.178,0.169,1101
2003,2,80.724,0.148,80.264,0.197,80.494,0.247,80.77,0.226,nan,nan,80.84,0.1,80.682,0.119,80.62,0.14,81.067,0.159,80.282,0.159,80.993,0.166,80.482,0.22,80.012,0.122,nan,nan,80.325,0.32,80.043,0.196,1101
2003,3,80.64,0.26,80.271,0.189,80.456,0.322,80.705,0.071,nan,nan,80.739,0.093,80.652,0.172,80.633,0.218,80.924,0.424,80.197,0.263,80.816,0.244,80.492,0.177,79.97,0.198,nan,nan,80.667,0.22,79.952,0.18,1101
2003,4,80.579,0.204,80.288,0.208,80.434,0.291,80.647,0.148,nan,nan,80.755,0.1,80.709,0.233,80.493,0.233,80.825,0.196,80.099,0.238,80.72,0.113,80.522,0.165,79.903,0.247,nan,nan,81.1,0.14,79.904,0.287,1101
2003,5,80.473,0.263,80.176,0.261,80.324,0.371,80.694,0.231,nan,nan,80.74,0.255,80.517,0.455,80.32,0.181,80.703,0.157,80.076,0.163,80.665,0.068,80.336,0.175,79.921,0.203,nan,nan,80.701,0.705,79.898,0.206,1101
2003,6,80.278,0.213,80.126,0.203,80.202,0.294,80.459,0.241,nan,nan,80.545,0.124,80.229,0.286,80.084,0.151,80.367,0.133,80.006,0.296,80.62,0.062,80.255,0.145,80.036,0.246,nan,nan,79.936,0.25,79.896,0.237,1101
2003,7,80.079,0.219,80.131,0.21,80.105,0.304,80.114,0.153,nan,nan,80.179,0.145,79.882,0.238,80.025,0.37,80.094,0.206,79.931,0.146,80.479,0.072,80.259,0.18,80.099,0.22,nan,nan,79.628,0.295,79.91,0.247,1101
2003,8,79.989,0.287,80.135,0.17,80.062,0.333,79.967,0.285,nan,nan,80.007,0.132,79.689,0.209,79.86,0.316,80.236,0.306,79.852,0.222,80.408,0.394,80.291,0.136,80.033,0.2,nan,nan,79.818,0.125,79.92,0.234,1101
2003,9,80.005,0.237,80.06,0.168,80.033,0.29,80.033,0.187,nan,nan,79.934,0.139,79.745,0.29,79.762,0.2,80.335,0.345,79.871,0.156,80.409,0.157,80.176,0.101,79.991,0.17,nan,nan,79.855,0.329,79.827,0.263,1101
2003,10,79.992,0.161,80.012,0.313,80.002,0.352,79.994,0.369,nan,nan,79.834,0.124,79.905,0.056,79.751,0.178,80.154,0.169,79.758,0.248,80.43,0.071,80.101,0.372,79.957,0.234,nan,nan,79.959,0.269,79.731,0.287,1101
2003,11,79.946,0.199,79.954,0.205,79.95,0.285,80.019,0.172,nan,nan,79.893,0.097,79.963,0.211,79.748,0.234,80.026,0.165,79.64,0.242,80.331,0.138,80.092,0.123,79.84,0.201,nan,nan,79.893,0.31,79.664,0.437,1101
2003,12,79.966,0.317,79.786,0.25,79.876,0.404,79.964,0.163,nan,nan,80.093,0.106,79.842,0.25,79.807,0.12,80.188,0.504,79.708,0.21,80.299,0.419,79.934,0.198,79.609,0.193,nan,nan,79.976,0.215,79.515,0.635,1101
2004,1,80.015,0.3,79.644,0.19,79.829,0.355,79.953,0.148,nan,nan,80.193,0.143,79.846,0.186,79.859,0.225,80.356,0.431,79.758,0.201,80.299,0.431,79.76,0.135,79.512,0.149,nan,nan,79.984,0.143,79.18,0.516,1101
2004,2,79.952,0.233,79.637,0.229,79.794,0.327,79.85,0.235,nan,nan,80.11,0.101,79.843,0.163,79.827,0.19,80.336,0.26,79.62,0.197,80.182,0.344,79.797,0.15,79.463,0.133,nan,nan,79.952,0.325,79.118,0.65,1101
2004,3,79.845,0.344,79.566,0.23,79.706,0.413,79.87,0.171,nan,nan,80.035,0.127,79.628,0.162,79.702,0.159,80.25,0.442,79.595,0.226,80.109,0.587,79.762,0.129,79.381,0.199,nan,nan,79.68,0.225,79.066,0.634,1101
2004,4,79.719,0.253,79.484,0.189,79.602,0.316,79.82,0.228,nan,nan,80.04,0.132,79.34,0.285,79.606,0.183,80.137,0.418,79.511,0.187,80.079,0.136,79.786,0.161,79.218,0.17,nan,nan,79.283,0.314,79.003,0.283,1101
2004,5,79.61,0.217,79.446,0.248,79.528,0.33,79.937,0.223,nan,nan,79.781,0.158,79.289,0.27,79.475,0.296,80.181,0.231,79.311,0.155,79.888,0.076,79.754,0.284,79.216,0.188,79.28,0.173,79.221,0.276,78.984,0.32,1101
2004,6,79.492,0.235,79.378,0.198,79.435,0.308,79.736,0.197,79.982,0.316,79.49,0.222,79.394,0.264,79.286,0.232,79.844,0.23,79.263,0.29,79.597,0.071,79.611,0.141,79.243,0.177,79.01,0.216,79.36,0.339,78.99,0.372,1101
2004,7,79.323,0.206,79.292,0.263,79.308,0.335,79.476,0.131,79.461,0.267,79.3,0.141,79.22,0.181,79.177,0.236,79.447,0.181,79.202,0.302,79.554,0.071,79.373,0.26,79.295,0.278,79.197,0.303,79.331,0.233,78.775,0.139,1101
2004,8,79.274,0.17,79.3,0.211,79.287,0.272,79.279,0.318,79.445,0.189,79.321,0.12,79.104,0.227,79.099,0.209,79.316,0.155,79.21,0.113,79.611,0.067,79.342,0.197,79.387,0.207,79.09,0.172,79.423,0.372,78.653,0.146,1101
2004,9,79.274,0.154,79.295,0.187,79.284,0.243,79.216,0.425,79.151,0.219,79.196,0.092,79.095,0.139,79.117,0.162,79.496,0.196,79.202,0.134,79.565,0.072,79.321,0.168,79.305,0.196,nan,nan,79.465,0.267,78.854,0.167,1101
2004,10,79.267,0.213,79.188,0.322,79.228,0.386,79.061,0.165,78.977,0.166,79.196,0.096,79.241,0.197,79.071,0.322,79.589,0.235,79.036,0.233,79.524,0.073,79.283,0.202,79.046,0.453,nan,nan,79.391,0.266,79.088,0.135,1101
2004,11,79.221,0.249,79.089,0.241,79.155,0.347,79.164,0.289,78.978,0.218,79.276,0.082,79.157,0.314,79.066,0.235,79.442,0.133,78.985,0.228,79.525,0.285,79.19,0.201,78.912,0.24,nan,nan,79.27,0.355,79.174,0.342,1101
2004,12,79.286,0.223,79.043,0.202,79.164,0.301,79.31,0.155,79.101,0.18,79.361,0.073,79.302,0.189,79.094,0.193,79.347,0.196,79.133,0.285,79.544,0.266,79.123,0.141,78.919,0.223,nan,nan,79.084,0.406,79.121,0.093,1101
2005,1,79.289,0.226,79.04,0.221,79.164,0.316,79.236,0.114,79.113,0.525,79.367,0.09,79.38,0.271,79.101,0.257,79.327,0.145,79.073,0.209,79.532,0.092,79.093,0.171,78.836,0.255,nan,nan,79.703,0.351,79.107,0.142,1101
2005,2,79.195,0.272,78.961,0.502,79.078,0.571,79.203,0.202,79.321,0.349,79.369,0.076,79.103,0.199,79.026,0.166,79.406,0.248,78.947,0.272,79.455,0.415,79.064,0.137,78.571,0.288,nan,nan,80.29,1.71,79.03,0.27,1101
2005,3,79.155,0.225,78.899,0.226,79.027,0.319,79.338,0.238,79.492,0.235,79.349,0.082,78.98,0.149,79.064,0.198,79.304,0.184,78.945,0.183,79.408,0.368,78.994,0.178,78.53,0.206,nan,nan,80.24,0.49,78.88,0.195,1101
2005,4,79.133,0.211,78.718,0.324,78.926,0.386,79.475,0.25,79.478,0.148,79.285,0.153,78.948,0.242,79.07,0.207,79.27,0.205,78.887,0.226,79.413,0.176,78.785,0.204,78.633,0.184,78.33,0.84,79.213,0.4,78.752,0.209,1101
2005,5,79.083,0.27,78.769,0.181,78.926,0.325,79.319,0.199,79.035,0.198,79.291,0.134,78.957,0.427,78.966,0.212,79.131,0.194,78.922,0.263,79.402,0.108,78.765,0.171,78.738,0.135,78.96,0.254,78.827,0.339,78.638,0.101,1101
2005,6,79.008,0.223,78.764,0.165,78.886,0.278,79.139,0.303,78.832,0.137,79.336,0.142,78.873,0.229,78.837,0.323,79.069,0.117,78.898,0.293,79.326,0.076,78.881,0.111,78.67,0.189,78.96,0.137,78.412,0.288,78.529,0.2,1101
2005,7,78.9,0.268,78.668,0.215,78.784,0.344,79.027,0.147,78.696,0.187,79.118,0.137,78.732,0.42,78.74,0.25,79.041,0.165,78.767,0.271,79.239,0.081,78.754,0.12,78.717,0.268,78.24,0.312,78.545,0.297,78.507,0.125,1101
2005,8,78.748,0.213,78.503,0.198,78.625,0.291,78.827,0.245,78.635,0.357,78.789,0.138,78.504,0.287,78.598,0.246,78.998,0.141,78.567,0.142,79.161,0.137,78.403,0.113,78.672,0.264,78.2,0.168,78.695,0.285,78.506,0.173,1101
2005,9,78.658,0.257,78.481,0.196,78.569,0.323,78.536,0.269,78.539,0.175,78.555,0.112,78.477,0.451,78.573,0.154,78.776,0.184,78.498,0.166,79.08,0.097,78.371,0.115,78.537,0.245,78.52,0.304,78.836,0.185,78.531,0.164,1101
2005,10,78.666,0.291,78.532,0.238,78.599,0.376,78.483,0.234,78.663,0.205,78.586,0.098,78.617,0.332,78.629,0.193,78.655,0.314,78.451,0.187,79.017,0.395,78.473,0.118,78.54,0.317,nan,nan,78.776,0.381,78.663,0.145,1101
2005,11,78.612,0.195,78.478,0.134,78.545,0.237,78.509,0.211,78.612,0.301,78.67,0.088,78.448,0.205,78.581,0.124,78.612,0.251,78.475,0.21,78.974,0.137,78.418,0.126,78.464,0.105,nan,nan,78.755,0.265,78.707,0.139,1101
2005,12,78.574,0.268,78.475,0.231,78.524,0.354,78.502,0.1,78.499,0.275,78.792,0.078,78.474,0.314,78.576,0.361,78.577,0.299,78.435,0.244,78.81,0.093,78.447,0.177,78.335,0.276,nan,nan,79.266,0.32,78.636,0.182,1101
2006,1,78.551,0.282,78.531,0.229,78.541,0.363,78.583,0.155,78.476,0.17,78.804,0.184,78.429,0.389,78.647,0.316,78.571,0.164,78.514,0.332,78.608,0.102,78.724,0.119,78.303,0.28,77.736,0.366,79.424,0.32,78.627,0.114,1101
2006,2,78.57,0.271,78.615,0.204,78.592,0.339,78.607,0.251,78.684,0.283,78.773,0.107,78.485,0.136,78.809,0.357,78.719,0.168,78.527,0.284,78.333,0.38,78.843,0.163,78.289,0.211,78.27,0.274,79.192,0.314,78.696,0.159,1101
2006,3,78.479,0.209,78.439,0.314,78.459,0.378,78.603,0.209,78.695,0.143,78.791,0.231,78.288,0.138,78.754,0.173,78.704,0.273,78.41,0.104,78.261,0.311,78.746,0.368,77.99,0.231,78.369,0.2,78.58,0.5,78.716,0.117,1101
2006,4,78.405,0.209,78.306,0.288,78.355,0.356,78.541,0.195,78.589,0.147,78.748,0.23,78.411,0.228,78.48,0.264,78.466,0.204,78.248,0.232,78.313,0.086,78.587,0.319,77.895,0.283,nan,nan,78.342,0.158,78.574,0.152,1101
2006,5,78.357,0.199,78.309,0.27,78.333,0.336,78.518,0.239,78.328,0.209,78.645,0.106,78.386,0.26,78.214,0.197,78.324,0.122,78.263,0.251,78.482,0.079,78.523,0.109,78.017,0.288,nan,nan,78.222,0.27,78.507,0.684,1101
2006,6,78.278,0.199,78.224,0.204,78.251,0.285,78.416,0.2,78.225,0.317,78.448,0.125,78.208,0.245,78.153,0.274,78.254,0.185,78.258,0.116,78.467,0.085,78.404,0.125,78.054,0.275,77.84,0.232,78.196,0.181,78.471,0.172,1101
2006,7,78.142,0.23,78.16,0.261,78.151,0.348,78.441,0.205,78.014,0.155,78.267,0.128,77.898,0.251,78.102,0.188,78.203,0.252,78.109,0.33,78.438,0.066,78.337,0.244,77.931,0.268,78.09,0.226,77.924,0.222,78.522,0.395,1101
2006,8,78.004,0.188,78.109,0.275,78.057,0.333,78.24,0.174,77.88,0.166,78.01,0.085,77.842,0.279,77.906,0.227,78.052,0.159,77.93,0.121,78.327,0.081,78.154,0.249,78.031,0.319,78.14,0.171,77.82,0.38,78.499,0.118,1101
2006,9,77.972,0.239,78.036,0.212,78.004,0.32,78.076,0.133,77.793,0.209,77.88,0.09,77.867,0.353,77.931,0.239,78.004,0.187,77.949,0.244,78.184,0.073,77.94,0.142,78.084,0.257,78.01,0.143,78.072,0.188,78.468,0.392,1101
2006,10,77.975,0.163,77.871,0.205,77.923,0.262,77.874,0.177,77.839,0.287,77.842,0.193,77.91,0.153,77.964,0.163,77.992,0.176,77.99,0.179,78.107,0.083,77.72,0.121,77.954,0.239,77.93,0.289,77.9,0.239,78.391,0.275,1101
2006,11,77.921,0.185,77.792,0.283,77.857,0.337,77.988,0.17,77.74,0.432,77.841,0.095,77.809,0.15,77.792,0.199,77.983,0.18,77.944,0.216,78.144,0.084,77.695,0.114,77.823,0.434,nan,nan,77.743,0.13,78.386,0.102,1101
2006,12,77.903,0.226,77.722,0.218,77.812,0.314,78.021,0.174,77.765,0.275,77.884,0.098,77.816,0.258,77.792,0.316,77.903,0.181,77.849,0.234,78.178,0.094,77.56,0.122,77.764,0.274,77.79,0.223,77.845,0.355,78.45,0.197,1101
2007,1,77.962,0.186,77.681,0.173,77.822,0.254,77.984,0.218,77.854,0.24,77.946,0.084,77.89,0.178,78.017,0.208,77.923,0.156,77.863,0.251,78.162,0.102,77.559,0.13,77.666,0.173,nan,nan,77.933,0.263,78.412,0.289,1101
2007,2,77.942,0.234,77.605,0.21,77.774,0.315,77.799,0.231,77.919,0.303,77.927,0.095,77.892,0.385,78.007,0.193,77.891,0.201,77.868,0.091,78.093,0.106,77.625,0.121,77.442,0.261,77.8,0.304,77.503,0.294,78.23,0.096,1101
2007,3,77.763,0.199,77.476,0.206,77.619,0.287,77.768,0.28,77.851,0.384,77.842,0.1,77.651,0.204,77.731,0.191,77.774,0.167,77.673,0.203,77.972,0.169,77.61,0.127,77.262,0.272,nan,nan,77.344,0.249,77.876,0.183,1101
2007,4,77.623,0.235,77.265,0.295,77.444,0.377,77.792,0.234,77.795,0.171,77.888,0.181,77.45,0.277,77.582,0.332,77.695,0.207,77.442,0.198,77.886,0.146,77.411,0.231,77.059,0.148,77.07,0.169,77.275,0.871,77.654,0.27,1101
2007,5,77.55,0.212,77.213,0.167,77.381,0.27,77.756,0.411,77.761,0.233,77.877,0.106,77.327,0.191,77.478,0.378,77.598,0.172,77.395,0.143,77.867,0.098,77.267,0.125,77.114,0.18,77.21,0.136,77.079,0.254,77.532,0.258,1101
2007,6,77.486,0.243,77.117,0.159,77.302,0.29,77.537,0.248,77.594,0.27,77.747,0.122,77.366,0.304,77.302,0.196,77.471,0.181,77.285,0.323,77.914,0.121,77.097,0.131,77.127,0.153,77.02,0.219,76.938,0.263,77.546,0.121,1101
2007,7,77.324,0.19,77.066,0.168,77.195,0.253,77.335,0.121,77.278,0.196,77.497,0.106,77.245,0.135,77.111,0.252,77.349,0.183,77.081,0.242,77.788,0.155,77.002,0.137,77.065,0.173,nan,nan,77.061,0.277,77.548,0.182,1101
2007,8,77.146,0.211,76.974,0.164,77.06,0.268,77.271,0.283,77.134,0.215,77.221,0.151,76.967,0.237,76.921,0.189,77.304,0.186,77.012,0.242,77.53,0.181,76.978,0.136,76.926,0.139,76.803,0.159,76.884,0.34,77.582,0.202,1101
2007,9,77.01,0.211,77.002,0.248,77.006,0.326,77.181,0.154,77.215,0.183,76.989,0.162,76.803,0.199,76.816,0.182,77.152,0.262,77,0.183,77.267,0.245,76.937,0.149,77.046,0.243,nan,nan,76.708,0.63,77.555,0.095,1101
2007,10,77.065,0.199,77.034,0.208,77.05,0.288,77.103,0.269,77.22,0.233,76.994,0.148,76.986,0.155,76.885,0.219,77.145,0.179,76.971,0.217,77.318,0.22,76.945,0.119,77.071,0.242,nan,nan,76.966,0.365,77.558,0.275,1101
2007,11,77.072,0.196,77.078,0.234,77.075,0.306,77.046,0.275,77.072,0.183,77.117,0.103,77.018,0.248,77.029,0.207,77.063,0.126,77.068,0.219,77.177,0.137,77.015,0.133,77.014,0.217,77.31,0.468,77.165,0.213,77.49,0.384,1101
2007,12,76.983,0.316,76.945,0.217,76.964,0.383,77.081,0.149,77.042,0.126,77.18,0.159,76.843,0.502,76.96,0.377,77.041,0.146,77.09,0.195,76.961,0.198,76.976,0.132,76.836,0.126,nan,nan,76.861,0.302,77.439,0.634,1101
2008,1,76.917,0.241,76.867,0.198,76.892,0.312,77.118,0.242,77.161,0.126,77.189,0.158,76.812,0.363,76.927,0.218,76.953,0.151,77.002,0.179,76.796,0.21,76.883,0.132,76.686,0.154,76.92,0.198,77.169,0.32,77.394,0.469,1101
2008,2,76.967,0.19,76.762,0.235,76.865,0.302,77.106,0.16,77.166,0.124,77.218,0.113,76.929,0.181,77.015,0.117,76.978,0.096,76.878,0.31,76.946,0.173,76.798,0.096,76.536,0.28,nan,nan,77.219,0.261,77.311,0.497,1101
2008,3,76.926,0.202,76.652,0.208,76.789,0.29,77.06,0.22,77.082,0.15,77.204,0.124,76.894,0.258,76.933,0.212,76.859,0.206,76.81,0.183,77.025,0.143,76.768,0.116,76.498,0.184,76.205,0.428,76.849,0.316,77.137,0.231,1101
2008,4,76.795,0.287,76.519,0.32,76.657,0.43,77.065,0.17,76.897,0.189,77.064,0.147,76.774,0.43,76.613,0.259,76.76,0.113,76.663,0.332,77.019,0.148,76.685,0.125,76.346,0.307,76.17,0.707,76.359,0.431,76.97,0.35,1101
2008,5,76.672,0.244,76.468,0.191,76.57,0.31,77.001,0.226,76.756,0.211,76.886,0.127,76.67,0.186,76.465,0.454,76.643,0.102,76.511,0.215,76.927,0.202,76.582,0.099,76.229,0.156,nan,nan,76.52,0.295,76.943,0.503,1101
2008,6,76.519,0.192,76.373,0.19,76.446,0.27,76.79,0.213,76.682,0.156,76.703,0.139,76.453,0.196,76.381,0.192,76.586,0.095,76.329,0.22,76.746,0.226,76.513,0.12,76.184,0.188,76.06,0.237,76.314,0.22,76.958,0.397,1101
2008,7,76.393,0.216,76.439,0.139,76.416,0.256,76.558,0.145,76.73,0.109,76.63,0.242,76.133,0.222,76.274,0.237,76.548,0.097,76.3,0.187,76.645,0.289,76.478,0.11,76.295,0.152,nan,nan,76.468,0.203,76.958,0.164,1101
2008,8,76.275,0.22,76.422,0.208,76.349,0.302,76.348,0.215,76.617,0.133,76.557,0.158,75.883,0.252,76.209,0.191,76.468,0.083,76.284,0.266,76.515,0.249,76.38,0.121,76.387,0.211,76.31,0.306,76.615,0.19,76.893,0.423,1101
